image_id,deep_feature_000,deep_feature_001,deep_feature_002,deep_feature_003,deep_feature_004,deep_feature_005,deep_feature_006,deep_feature_007,deep_feature_008,deep_feature_009,deep_feature_010,deep_feature_011,deep_feature_012,deep_feature_013,deep_feature_014,deep_feature_015,deep_feature_016,deep_feature_017,deep_feature_018,deep_feature_019,deep_feature_020,deep_feature_021,deep_feature_022,deep_feature_023,deep_feature_024,deep_feature_025,deep_feature_026,deep_feature_027,deep_feature_028,deep_feature_029,deep_feature_030,deep_feature_031,deep_feature_032,deep_feature_033,deep_feature_034,deep_feature_035,deep_feature_036,deep_feature_037,deep_feature_038,deep_feature_039,deep_feature_040,deep_feature_041,deep_feature_042,deep_feature_043,deep_feature_044,deep_feature_045,deep_feature_046,deep_feature_047,deep_feature_048,deep_feature_049,deep_feature_050,deep_feature_051,deep_feature_052,deep_feature_053,deep_feature_054,deep_feature_055,deep_feature_056,deep_feature_057,deep_feature_058,deep_feature_059,deep_feature_060,deep_feature_061,deep_feature_062,deep_feature_063,deep_feature_064,deep_feature_065,deep_feature_066,deep_feature_067,deep_feature_068,deep_feature_069,deep_feature_070,deep_feature_071,deep_feature_072,deep_feature_073,deep_feature_074,deep_feature_075,deep_feature_076,deep_feature_077,deep_feature_078,deep_feature_079,deep_feature_080,deep_feature_081,deep_feature_082,deep_feature_083,deep_feature_084,deep_feature_085,deep_feature_086,deep_feature_087,deep_feature_088,deep_feature_089,deep_feature_090,deep_feature_091,deep_feature_092,deep_feature_093,deep_feature_094,deep_feature_095
cnn_tile_070,-0.10463312,-0.381786,-0.84020567,-0.33803695,-0.2344515,-0.33166167,-0.5553471,0.972597,-0.6891309,-0.67193055,0.8267596,-0.38229918,-0.36934635,-0.7981396,-0.9669382,-0.8828858,0.9225024,-0.98054165,0.44584113,0.63675344,0.6807535,-0.9520352,-0.5445226,-0.35996082,0.9183162,-0.8396137,0.8360794,0.8519508,0.20341986,0.9965969,0.38189006,-0.9401816,0.08157437,-0.65400773,0.366232,0.7815261,0.78364825,-0.86388683,-0.75830364,0.8427392,-0.07586171,0.89464766,-0.51026577,-0.7474262,-0.074697115,-0.6008151,0.16175304,-0.1475871,0.9864431,0.9447609,-0.88482916,-0.50873196,-0.637192,0.60426515,0.9812387,-0.821948,-0.7728174,0.558834,-0.4314387,-0.11602232,-0.21061812,0.9473445,0.5349265,0.92876697,0.05344766,0.2659429,0.78389263,0.90587485,-0.9934382,0.48260245,0.13018538,0.18116172,-0.26989344,-0.5441189,0.80839074,0.12457694,0.56027824,-0.011391043,-0.029390123,-0.92154413,-0.9762313,-0.2299369,0.9487193,-0.6076433,0.9559395,0.55321985,-0.77309775,-0.97754097,-0.32443774,-0.06664375,-0.05362079,-0.58073264,0.06949833,-0.86056346,-0.6472026,0.5977104
cnn_tile_071,-0.04967212,-0.24510767,-0.8451054,-0.46195605,-0.28071198,-0.32593915,-0.34325892,0.9601233,-0.61353177,-0.6031659,0.8796975,-0.41606194,-0.4790453,-0.84997195,-0.9700336,-0.89273304,0.92694587,-0.9820587,0.20497464,0.58568937,0.70946646,-0.9633228,-0.48459125,-0.36583737,0.92749685,-0.85017926,0.85925865,0.84227866,0.09576437,0.9970379,0.39408296,-0.943681,0.05759396,-0.75514007,0.46130085,0.79757464,0.7917083,-0.8528144,-0.82339454,0.8091667,-0.08369246,0.88855624,-0.43079734,-0.6876846,-0.40854988,-0.54892963,0.22148918,0.01327906,0.98255163,0.94909626,-0.8933107,-0.51402086,-0.653983,0.74300194,0.9760264,-0.81091446,-0.7557622,0.58092076,-0.32791463,-0.1292804,-0.08789359,0.94877875,0.58197707,0.9082715,0.27838188,0.14703736,0.761358,0.89891255,-0.99506867,0.3591538,0.19240282,0.14662074,-0.268643,-0.593579,0.77824885,-0.030441009,0.5152313,0.12104333,-0.13929878,-0.9370953,-0.9775092,-0.052479677,0.9475207,-0.54316545,0.9432006,0.6119108,-0.69130605,-0.9807289,-0.29097876,-0.16760086,0.03945555,-0.5451879,0.15702891,-0.87123305,-0.5775863,0.5909975
cnn_tile_072,-0.24629377,-0.33151716,-0.7982111,-0.18019113,-0.22199598,-0.4144369,-0.4424653,0.9674652,-0.70886415,-0.61857593,0.8526141,-0.2794013,-0.3453775,-0.79887736,-0.9593011,-0.8962602,0.930528,-0.9852605,0.37892523,0.63370305,0.6360771,-0.9607011,-0.51809627,-0.44708744,0.90820885,-0.85531753,0.88804364,0.8500527,-0.033996884,0.9964709,0.44584522,-0.9086969,0.2611948,-0.71046996,0.31299818,0.8243096,0.71036357,-0.8692849,-0.8046216,0.8539325,-0.017174454,0.909547,-0.56055206,-0.78295535,-0.29023176,-0.53236216,0.11133431,-0.16170724,0.98815686,0.95225453,-0.8977035,-0.4878004,-0.741494,0.57329404,0.98179024,-0.71652126,-0.69287974,0.6186763,-0.3142273,-0.012910211,-0.13724837,0.9466769,0.5815463,0.9126598,0.06273931,0.23818448,0.7718071,0.9124068,-0.9921474,0.33435646,0.10977545,0.24029197,-0.20221339,-0.54688704,0.806222,0.13024847,0.3916533,0.07433854,0.17654288,-0.91972154,-0.97303396,-0.082042344,0.94292504,-0.5471944,0.9521882,0.55911833,-0.7177525,-0.9753044,-0.35809758,-0.0962403,0.00091546745,-0.58677244,0.15583085,-0.8445355,-0.45362914,0.7340512
cnn_tile_073,-0.05796361,-0.41524187,-0.779533,-0.35111448,-0.17430252,-0.34796557,-0.480783,0.96384406,-0.5487714,-0.5876958,0.83622944,-0.38627928,-0.44779763,-0.8616233,-0.96578175,-0.88892466,0.93602854,-0.9803846,0.19396764,0.65089536,0.7193914,-0.9443494,-0.57306457,-0.39589313,0.92399067,-0.8462199,0.8427558,0.8235117,0.07234447,0.99612373,0.30393124,-0.9474485,0.21073273,-0.7695472,0.50885206,0.7238925,0.7913922,-0.85326564,-0.79522437,0.82528865,-0.0053011426,0.89446795,-0.5105299,-0.6661351,-0.08859809,-0.6258452,0.0535355,-0.032379016,0.9820156,0.9491094,-0.91980225,-0.3169167,-0.6940915,0.62654567,0.9783574,-0.78201336,-0.7200602,0.50042754,-0.53351414,-0.1601574,-0.24060997,0.9448117,0.44216737,0.9013374,0.1769229,0.2168326,0.7776622,0.9102424,-0.9929342,0.37838233,0.30286035,0.29060206,-0.33974728,-0.6811872,0.8098303,0.042169314,0.49015862,0.074130274,-0.10161309,-0.93181175,-0.96860677,0.040018097,0.9480661,-0.56160855,0.95605785,0.5156552,-0.7057074,-0.9818026,-0.3808088,-0.09507982,0.09343456,-0.55970293,0.15805721,-0.8628313,-0.6725237,0.52899003
cnn_tile_074,-0.07079638,-0.4051913,-0.80605984,-0.27490044,-0.15496719,-0.35741243,-0.5282715,0.97006404,-0.68148714,-0.63897973,0.8498908,-0.43455887,-0.40219867,-0.8180647,-0.95615983,-0.8713652,0.9322416,-0.98466617,0.4892426,0.62710905,0.703036,-0.9466736,-0.6018058,-0.40333235,0.8888499,-0.82638013,0.87214506,0.83440524,0.17741697,0.9962223,0.48608392,-0.9292074,-0.0047261016,-0.70307285,0.42983687,0.7520855,0.82753223,-0.8421976,-0.83972555,0.84203774,-0.14889541,0.92636645,-0.43689436,-0.6538118,-0.22524156,-0.60525143,0.25171298,-0.14116909,0.9843039,0.9353891,-0.8932177,-0.3467192,-0.6976396,0.5921073,0.980055,-0.77652514,-0.7309501,0.5423469,-0.48037717,-0.020576129,-0.12692955,0.9402313,0.525871,0.9253108,0.03704311,0.23601831,0.77445865,0.8912674,-0.9934869,0.47974378,0.18358062,0.17897393,-0.20474423,-0.6273589,0.84688246,-0.08493806,0.45467386,0.04923288,0.123293646,-0.91440046,-0.96684295,-0.06731914,0.9559263,-0.59148926,0.9347025,0.6972564,-0.79222053,-0.97304606,-0.4131951,-0.06269794,0.08289651,-0.57059324,0.2828608,-0.8626364,-0.6109082,0.60029525
cnn_tile_075,-0.02391341,-0.3620055,-0.79648954,-0.37971294,-0.21431284,-0.3379324,-0.4604895,0.9669135,-0.56466585,-0.6642514,0.86007273,-0.32362977,-0.35875836,-0.8174668,-0.96767104,-0.89596677,0.9112089,-0.97529054,0.3880618,0.69165146,0.71280915,-0.964332,-0.5539337,-0.41041088,0.9217255,-0.8747031,0.8776063,0.84783924,-0.070431165,0.99632233,0.31230608,-0.93387085,0.17040256,-0.71061724,0.37807167,0.7751457,0.8057681,-0.8624258,-0.84503394,0.8460135,-0.09503178,0.8792714,-0.458622,-0.7142377,-0.2049199,-0.58450985,0.103417404,-0.06504106,0.9876089,0.94908416,-0.8736136,-0.53976685,-0.65882933,0.6116644,0.9760332,-0.8085353,-0.73919827,0.53536224,-0.38253474,-0.2579388,-0.13210349,0.95748055,0.46719626,0.92317057,0.12935783,0.16528659,0.81952137,0.9155448,-0.99372303,0.48545325,0.1315487,0.21987756,-0.26212978,-0.5736137,0.82730526,0.033738397,0.531255,0.14303242,-0.043224707,-0.92425656,-0.9738944,-0.09298251,0.94754934,-0.5464396,0.944666,0.54424924,-0.7381009,-0.9818348,-0.27162877,-0.12416027,-0.015268838,-0.49695423,0.11187203,-0.86386526,-0.5810636,0.64775854
cnn_tile_076,-0.102707356,-0.41986087,-0.8022484,-0.36869204,-0.30760878,-0.43734506,-0.4731576,0.96945715,-0.5571166,-0.6185523,0.8761116,-0.38609192,-0.517612,-0.8623749,-0.96030176,-0.9080236,0.9385196,-0.98218733,0.5185942,0.66219765,0.67210805,-0.95486426,-0.49411592,-0.5911075,0.89671665,-0.8301875,0.86846834,0.823442,0.061983738,0.99679303,0.47030938,-0.9269174,0.17508617,-0.8186949,0.416138,0.74523413,0.8445869,-0.91158384,-0.81486434,0.87622917,-0.10049884,0.8687115,-0.43389904,-0.69985735,-0.29850143,-0.59967464,0.23256367,-0.118855566,0.9850111,0.9361435,-0.8850045,-0.5321794,-0.6280942,0.5693802,0.9739391,-0.75403714,-0.72098774,0.58514565,-0.4679601,-0.16764183,-0.10740042,0.928564,0.5121116,0.91864604,0.17170864,0.32830226,0.78661776,0.8850088,-0.9929061,0.26826823,0.22920457,0.0418321,-0.035566594,-0.6099546,0.8214693,0.10950202,0.36580643,0.0066468185,0.05807626,-0.90223306,-0.96976644,-0.07673802,0.94637465,-0.5505835,0.9453034,0.60230243,-0.73716116,-0.9786961,-0.35044527,-0.07929293,-0.06379705,-0.7298416,0.2925777,-0.8207225,-0.5052952,0.60766
cnn_tile_077,-0.08297927,-0.2814784,-0.8408676,-0.275877,-0.22436984,-0.38550687,-0.4566761,0.9705454,-0.5620576,-0.6416783,0.8829305,-0.3492072,-0.4108765,-0.8829175,-0.9631725,-0.8870189,0.9407401,-0.9750095,0.22779648,0.73073506,0.6842491,-0.9401231,-0.57935,-0.3076027,0.9137799,-0.82111484,0.860176,0.81901515,0.10246506,0.9973154,0.44578972,-0.93944186,0.22435467,-0.75417024,0.3728522,0.7844615,0.75944,-0.82150847,-0.7916615,0.8145461,-0.11939098,0.8917326,-0.40336382,-0.71229345,-0.16420524,-0.5885469,0.18758585,0.056569982,0.98758805,0.9515538,-0.8836879,-0.4585156,-0.7308021,0.5893055,0.983276,-0.7398879,-0.70064485,0.61045074,-0.42439428,0.02320717,-0.11881508,0.94673157,0.5687653,0.91757905,0.3079193,0.12859516,0.7625772,0.89950234,-0.99106,0.48321027,0.04928925,0.26459205,-0.18034275,-0.61621475,0.79783785,0.07613103,0.5166927,0.021646395,-0.01790032,-0.94879645,-0.97389555,0.06544622,0.93736833,-0.6094568,0.9402809,0.54959834,-0.74646294,-0.9740473,-0.24940535,-0.056427453,-0.0047806883,-0.55049694,0.17504196,-0.79251045,-0.58030486,0.55991954
cnn_tile_078,-0.15273203,-0.46354103,-0.8761034,-0.2537386,-0.17522478,-0.33275872,-0.3646987,0.97772837,-0.6633601,-0.62520236,0.8549225,-0.2815366,-0.51036906,-0.8437457,-0.96045065,-0.8587751,0.9264355,-0.98134387,0.38980737,0.59600854,0.7015101,-0.9578252,-0.5935179,-0.44075933,0.921665,-0.8530444,0.87282175,0.85168463,0.14657348,0.9969937,0.41697735,-0.91368693,0.16316724,-0.7067692,0.32754943,0.7483875,0.75292474,-0.8876903,-0.8282351,0.87274784,-0.12712373,0.8800764,-0.5430377,-0.7402078,-0.33018202,-0.61643857,0.33363178,-0.11328791,0.987874,0.9450507,-0.90180075,-0.48431432,-0.7743416,0.5913986,0.98523885,-0.7679103,-0.7636536,0.54137915,-0.34447125,-0.014507233,-0.18680541,0.94538695,0.5171966,0.9265144,0.11592087,0.2775578,0.79207563,0.9093866,-0.993882,0.42288357,0.08994712,0.2071869,-0.21797456,-0.6298361,0.8231086,0.07025592,0.45485002,0.02121449,-0.048263438,-0.9301096,-0.9768407,-0.03792067,0.9471463,-0.49758857,0.9275357,0.55547184,-0.74361706,-0.97554505,-0.31390408,0.009541386,0.040128257,-0.6120925,0.08344147,-0.8169014,-0.5158879,0.61474586
cnn_tile_079,0.03756452,-0.38562196,-0.83423847,-0.38026783,-0.1899937,-0.38543785,-0.39861074,0.9700393,-0.5666479,-0.65477854,0.8242799,-0.41572395,-0.3712083,-0.79919475,-0.9592522,-0.8943108,0.9270207,-0.97765684,0.29253012,0.5963717,0.7139232,-0.94108397,-0.5747655,-0.42282602,0.8964948,-0.8370203,0.882834,0.8658541,-0.039156634,0.9954069,0.3624073,-0.94149286,0.14945008,-0.79516006,0.44929516,0.7684494,0.8082453,-0.86270416,-0.78677386,0.8472683,-0.13974936,0.9317268,-0.38144487,-0.6160857,-0.27312508,-0.64875525,0.1461932,0.0171914,0.9843568,0.9427466,-0.8929338,-0.43729442,-0.6889011,0.6566074,0.97702116,-0.80479646,-0.69774765,0.49248084,-0.36127472,-0.21739838,-0.099833205,0.9395111,0.35708642,0.87744147,0.14579797,0.34719935,0.7381354,0.90703344,-0.99477124,0.49746105,0.15780044,0.09843368,-0.13981408,-0.57927936,0.8551431,-0.118678905,0.5269844,0.18653828,-0.08329064,-0.9334875,-0.97643477,-0.16103564,0.96783143,-0.62899584,0.96328753,0.4827647,-0.68533444,-0.9761137,-0.3339889,-0.11962349,0.13637441,-0.5622277,0.068717785,-0.8539926,-0.69154584,0.5190213
cnn_tile_080,-0.05248865,-0.31387132,-0.83805853,-0.2892911,-0.22415768,-0.32241148,-0.41446167,0.97123295,-0.6519719,-0.6272607,0.8498056,-0.3514857,-0.44622463,-0.8121982,-0.9678799,-0.8875391,0.9273725,-0.97335523,0.29608157,0.7124827,0.68930525,-0.92988485,-0.7122863,-0.470471,0.9086386,-0.8887047,0.82711697,0.8602093,-0.06144901,0.9958466,0.43709278,-0.92514735,0.21471274,-0.68034226,0.37250325,0.7691098,0.7982032,-0.83505493,-0.8253279,0.817584,-0.079081684,0.93199176,-0.40344182,-0.7205128,-0.12562107,-0.5763297,0.14172746,0.02423305,0.9840347,0.9505809,-0.87382543,-0.43572652,-0.7227319,0.5618094,0.9826628,-0.79499006,-0.75565207,0.6978483,-0.48177886,-0.014868274,-0.085946396,0.93501806,0.59767735,0.9083274,0.19827008,0.2317681,0.74751043,0.90032625,-0.9935001,0.3910807,0.22282828,0.2350538,-0.20557314,-0.6453547,0.828831,0.019073848,0.41987446,0.11992811,0.019344784,-0.90471125,-0.9750556,0.015819034,0.95203686,-0.5404074,0.94660544,0.5897326,-0.7336937,-0.97017926,-0.40347147,-0.12115328,0.036055535,-0.5793617,0.24238954,-0.75373447,-0.5237745,0.6206408
cnn_tile_081,-0.023791488,-0.39971182,-0.814212,-0.34665808,-0.23359513,-0.3325266,-0.51126873,0.9733954,-0.607588,-0.60127056,0.8608943,-0.3663884,-0.3878913,-0.8277252,-0.9711396,-0.904716,0.9153757,-0.98206425,0.33696187,0.6466964,0.66259587,-0.9560271,-0.5511014,-0.48115245,0.92434156,-0.85106295,0.85137075,0.84064305,-0.034941174,0.9966984,0.378913,-0.9169224,0.26721346,-0.7118857,0.35213813,0.82408756,0.77571106,-0.87255734,-0.8191787,0.869251,-0.075035445,0.89232975,-0.5237913,-0.73404396,-0.1264567,-0.6258498,0.20304108,-0.06859082,0.98971236,0.9501561,-0.8906194,-0.55257344,-0.74814487,0.60627943,0.98000044,-0.78610456,-0.77045083,0.642155,-0.38798115,-0.060504504,-0.2059194,0.9505306,0.6374837,0.92498016,0.15783684,0.3103897,0.7778633,0.91146594,-0.991409,0.39707443,0.07289465,0.23184605,-0.28994167,-0.5314517,0.8120233,0.15222722,0.49265456,-0.12384635,-0.046398494,-0.9238794,-0.97543037,-0.17395325,0.95386696,-0.55162334,0.96066093,0.62293196,-0.7452262,-0.9791224,-0.3059316,-0.100714594,-0.07548125,-0.63686204,0.19588009,-0.8277924,-0.55209833,0.6044055
cnn_tile_082,-0.0650274,-0.39857683,-0.8578236,-0.27716053,-0.2228152,-0.45306242,-0.4370182,0.9611047,-0.60576636,-0.62117416,0.8574623,-0.47234374,-0.39592576,-0.8435893,-0.9627048,-0.9039005,0.93609864,-0.97625893,0.42367432,0.62300885,0.7170163,-0.9335008,-0.53904295,-0.3913347,0.91822433,-0.87727845,0.85795176,0.8074056,0.15818582,0.9959003,0.38323054,-0.92207813,0.21638365,-0.76608866,0.4482413,0.7652374,0.7810841,-0.85201,-0.7915174,0.82409155,-0.062943846,0.9050494,-0.5484764,-0.68475664,-0.18817653,-0.6396163,0.15611608,-0.16649747,0.98693323,0.93412375,-0.8778194,-0.4436195,-0.7468807,0.5390087,0.9796649,-0.7854632,-0.7418842,0.5000211,-0.442042,-0.0078474125,-0.116745755,0.9468834,0.5712032,0.9083273,0.06808046,0.34107804,0.747896,0.8814535,-0.99280024,0.40432012,0.015035948,0.1660042,-0.062102538,-0.5091932,0.79974383,-0.024315227,0.5004338,0.058836896,0.11469866,-0.91367906,-0.97441924,-0.14677066,0.9604781,-0.6103083,0.9494373,0.57745814,-0.7604353,-0.97721237,-0.34132048,-0.066820845,-0.045809835,-0.49203312,0.13003215,-0.8131549,-0.6230075,0.54981124
cnn_tile_083,0.114611894,-0.4408617,-0.7836561,-0.30611548,-0.18644363,-0.43520647,-0.5029965,0.97350067,-0.53266954,-0.52441746,0.8824151,-0.3786069,-0.37817836,-0.85712343,-0.9540825,-0.86864084,0.93594426,-0.9799557,0.29417804,0.6453453,0.7137696,-0.95755893,-0.55185544,-0.4622347,0.8987236,-0.8041564,0.895569,0.83466053,0.10661992,0.99530727,0.3014202,-0.9391984,0.14868194,-0.79469556,0.48640567,0.714325,0.77965176,-0.89889246,-0.763386,0.8099489,-0.16400176,0.88785297,-0.3205815,-0.67404836,-0.2800338,-0.57390743,0.2159646,0.023881543,0.98827934,0.94429076,-0.88707304,-0.38565218,-0.6735848,0.56054413,0.98184687,-0.7786866,-0.6687693,0.65271646,-0.3289951,0.065127894,-0.14169621,0.93593085,0.519077,0.90455997,0.031159444,0.19611476,0.7318115,0.89072245,-0.9923439,0.42640743,0.26706374,0.15006778,-0.19898084,-0.5947363,0.85666066,0.07461939,0.45575213,0.029228749,-0.124705255,-0.9304753,-0.9588553,-0.3369705,0.9587383,-0.5733358,0.93929476,0.6729914,-0.75987357,-0.98379314,-0.3854696,0.0030847094,0.123597026,-0.5866384,0.12411703,-0.8391084,-0.5533858,0.5214049
cnn_tile_084,0.09917779,-0.40374067,-0.83717984,-0.2637648,-0.28253174,-0.33869877,-0.4478452,0.9751625,-0.63714194,-0.62815386,0.8643008,-0.35891128,-0.35505822,-0.79895806,-0.9682304,-0.87243086,0.91157013,-0.9767809,0.33931443,0.5276882,0.6386812,-0.9549462,-0.59286684,-0.31289896,0.91877604,-0.8212093,0.8632909,0.8410024,0.016251624,0.99667305,0.325494,-0.92401755,0.20754084,-0.71414524,0.3666111,0.7963298,0.7808492,-0.8553376,-0.8260324,0.8684209,-0.16575429,0.90107024,-0.46577993,-0.7249584,-0.33733636,-0.5769644,0.14695807,-0.05964792,0.9841889,0.9612847,-0.89542407,-0.5811862,-0.7252515,0.6266718,0.97810996,-0.7930625,-0.78635806,0.54064655,-0.31316835,-0.21077843,-0.12923113,0.9353806,0.5767491,0.90852326,0.17190084,0.28416166,0.79876035,0.9085016,-0.9927325,0.5076295,0.035949964,0.18154559,-0.28445694,-0.5753848,0.85378355,0.07589627,0.43870622,0.107424915,-0.037972074,-0.930265,-0.97914857,-0.08312558,0.9647047,-0.4993953,0.947017,0.5737515,-0.7373972,-0.97308916,-0.29025242,-0.02969813,0.10988809,-0.52981323,0.017393332,-0.82128865,-0.62298906,0.58240503
cnn_tile_085,-0.028500587,-0.312516,-0.8436178,-0.23048423,-0.29531235,-0.3916804,-0.46594766,0.97452176,-0.5861862,-0.6244036,0.87056077,-0.35855222,-0.4572144,-0.8760294,-0.96309173,-0.8841409,0.92684805,-0.97406816,0.2188778,0.5714327,0.72567344,-0.95262754,-0.59888834,-0.48069805,0.91204524,-0.88444257,0.8514159,0.83593255,0.022104478,0.9967668,0.38044766,-0.92570746,0.115524575,-0.7599874,0.35511032,0.7662753,0.7706091,-0.8808366,-0.77206635,0.85112983,-0.012721508,0.8789509,-0.45523074,-0.7136474,-0.24709411,-0.64055276,0.22289905,-0.020394322,0.9867998,0.9457532,-0.8616801,-0.483979,-0.6658807,0.59683913,0.98432845,-0.7777927,-0.76668817,0.5650407,-0.34012327,-0.08587921,-0.099227734,0.93908834,0.5003462,0.9137243,0.101629466,0.3524162,0.7623015,0.90267867,-0.99418014,0.37973842,0.09662572,0.06201188,-0.22145021,-0.56148547,0.81047785,0.12518914,0.49979353,0.20106976,-0.012535988,-0.915329,-0.9692162,-0.10319029,0.9505809,-0.5918036,0.9465537,0.5709858,-0.7506804,-0.9798585,-0.23637354,-0.17299283,0.11776752,-0.48122293,0.096345104,-0.8366008,-0.5968024,0.6533274
cnn_tile_086,-0.19997315,-0.44475713,-0.8251605,-0.33873644,-0.22037059,-0.3734159,-0.4886365,0.9664498,-0.61606836,-0.521834,0.83416724,-0.43649632,-0.28895813,-0.8076578,-0.9686574,-0.8826996,0.9095153,-0.9804629,0.31081748,0.6953455,0.6492541,-0.9508573,-0.6157542,-0.3813132,0.92065537,-0.8537753,0.82668835,0.8526275,-0.13710698,0.995749,0.37717226,-0.9130941,0.28037095,-0.6465471,0.48027465,0.80690694,0.75170565,-0.8333372,-0.850025,0.860452,-0.054239284,0.9202231,-0.61981076,-0.7004603,-0.28576896,-0.52347606,0.19691211,-0.18350288,0.98436964,0.95466936,-0.9163858,-0.49321315,-0.7281332,0.58131343,0.9811044,-0.7675446,-0.7508629,0.49129975,-0.32817817,-0.22914761,-0.086828664,0.94664997,0.6060532,0.8872301,0.13796978,0.26523754,0.7787647,0.9104336,-0.99222404,0.29976836,-0.0001981724,0.421295,-0.10352897,-0.5591667,0.79317665,0.19194023,0.34571534,-0.026004648,0.15976629,-0.9269843,-0.9651567,0.1307842,0.9593408,-0.52374434,0.94680166,0.6036999,-0.6906448,-0.9690604,-0.3879709,-0.07953808,-0.040346064,-0.6168778,0.06833139,-0.8364386,-0.48856878,0.6970905
cnn_tile_087,0.043259412,-0.40001786,-0.82966274,-0.23527466,-0.19095407,-0.40120712,-0.38932237,0.9740957,-0.63055104,-0.5783742,0.86924183,-0.3628857,-0.39353627,-0.80289775,-0.965931,-0.905367,0.9307317,-0.98036873,0.35724205,0.55676055,0.71021605,-0.9589583,-0.5932862,-0.40992555,0.9039389,-0.8576356,0.86544555,0.8343079,-0.0128264325,0.9963553,0.313491,-0.911367,0.20162973,-0.75501573,0.35303757,0.7947561,0.79265845,-0.8562281,-0.86225605,0.8725984,-0.036923066,0.91025513,-0.45507938,-0.7377581,-0.32409865,-0.57849866,0.16025326,0.036593646,0.9874834,0.9538455,-0.9110121,-0.4906062,-0.7215752,0.548217,0.973811,-0.82553464,-0.7686191,0.513975,-0.46660572,-0.29684138,-0.20672041,0.95612985,0.5676597,0.9319674,0.15453228,0.2759489,0.81089133,0.9126139,-0.99320537,0.34396216,0.15977204,0.22222038,-0.3292665,-0.59472483,0.8669956,-0.004729459,0.44300956,0.031930838,0.029790264,-0.93203145,-0.97489715,-0.08222934,0.9633104,-0.5456524,0.9440679,0.57814044,-0.7424388,-0.98138964,-0.40586206,-0.039598744,0.2656336,-0.52271503,0.11579565,-0.8606193,-0.5556433,0.61059904
cnn_tile_088,0.16958895,-0.36505705,-0.8166357,-0.40354547,-0.18221045,-0.3687005,-0.5317928,0.9713488,-0.623152,-0.64434457,0.8818664,-0.40718177,-0.43105578,-0.8507131,-0.969985,-0.9046301,0.9165498,-0.971874,0.40942767,0.6633205,0.73661673,-0.949206,-0.43885264,-0.43157867,0.9208697,-0.8740762,0.8594279,0.8681694,0.1054387,0.9963885,0.43271574,-0.90803117,0.20904785,-0.7536202,0.26516122,0.7663194,0.79120034,-0.8478745,-0.7960998,0.8612536,-0.015943188,0.8623841,-0.51361066,-0.7088316,-0.16292025,-0.5492717,0.09629493,0.02730479,0.985542,0.95309913,-0.8892037,-0.5306027,-0.72073793,0.61317843,0.97780436,-0.79531157,-0.75885504,0.5537307,-0.43339074,-0.0700621,-0.18706916,0.938898,0.5971072,0.8969258,0.19721547,0.33192825,0.8022591,0.9147548,-0.99222857,0.4729016,-0.0010080204,0.28017586,-0.22346917,-0.5370487,0.790887,0.1125397,0.50195414,-0.11549557,-0.112393,-0.93370867,-0.9742994,-0.18843058,0.94562036,-0.63160735,0.9533805,0.62078327,-0.75647503,-0.97731143,-0.2579584,-0.03362825,-0.022289041,-0.5549188,0.12169612,-0.81723565,-0.5464933,0.6693559
cnn_tile_089,0.05505427,-0.32851762,-0.7929788,-0.27898097,-0.26923472,-0.42327794,-0.46419626,0.97071606,-0.6037478,-0.61939114,0.89362603,-0.40700653,-0.40806428,-0.80462253,-0.9662395,-0.8857999,0.9350385,-0.97758126,0.29289284,0.6500644,0.71905434,-0.9427405,-0.46796972,-0.5054971,0.91536504,-0.82310736,0.86930346,0.8287673,0.020130588,0.9970868,0.40456387,-0.93840426,0.27109522,-0.8086306,0.3878243,0.8607154,0.80344445,-0.8536844,-0.82025313,0.8734024,-0.1031144,0.86197144,-0.3798353,-0.68879914,-0.18127482,-0.59574586,0.16505179,-0.01654036,0.98564255,0.94010496,-0.8934979,-0.43572637,-0.6004265,0.5835161,0.98071676,-0.8197273,-0.70926857,0.6215273,-0.36882555,-0.084776096,-0.12777409,0.9394291,0.47883907,0.923594,0.19434214,0.2128721,0.8164117,0.915196,-0.99266195,0.46146747,0.18925273,0.26471326,-0.26353315,-0.51820767,0.8593915,0.065734714,0.45588565,0.0070439456,-0.22428587,-0.9427174,-0.9747815,-0.123792775,0.9529211,-0.49284858,0.96186936,0.5650239,-0.7306558,-0.9814796,-0.31671834,-0.14390235,-0.0022357367,-0.59611404,-0.016411902,-0.8435,-0.62832075,0.51994514
